filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
DSC03471.heif,0.060925,0.725753,1.905769,-1,1,raw=1.906 < min_raw=3.100 (cut penalty applied? False),1,284
DSC03472.heif,0.000000,0.657600,1.044000,-1,1,sharpness=0.000 < threshold=0.050,3,284
DSC03473.heif,0.029929,0.793640,2.028995,-1,1,sharpness=0.030 < threshold=0.050,1,284
DSC03474.heif,0.628115,0.430103,1.417429,-1,1,raw=1.417 < min_raw=3.100 (cut penalty applied? True),1,285
DSC03475.heif,0.232903,0.809424,2.372914,-1,1,raw=2.373 < min_raw=3.100 (cut penalty applied? False),1,286
DSC03476.heif,0.193521,0.778204,2.235792,-1,1,raw=2.236 < min_raw=3.100 (cut penalty applied? False),4,286
DSC03477.heif,0.078435,0.670040,1.192753,-1,1,raw=1.193 < min_raw=3.100 (cut penalty applied? True),1,286
DSC03478.heif,0.057979,0.518264,0.782629,-1,1,raw=0.783 < min_raw=3.100 (cut penalty applied? True),1,286
DSC03479.heif,0.174486,0.736397,1.502722,-1,1,raw=1.503 < min_raw=3.100 (cut penalty applied? True),1,287
DSC03480.heif,0.125911,0.702423,1.344925,-1,1,raw=1.345 < min_raw=3.100 (cut penalty applied? True),1,287
DSC03481.heif,0.133987,0.688059,1.321127,-1,1,raw=1.321 < min_raw=3.100 (cut penalty applied? True),1,287
DSC03482.heif,0.116744,0.755826,1.464680,-1,1,raw=1.465 < min_raw=3.100 (cut penalty applied? True),1,288
DSC03483.heif,0.112889,0.869458,1.742977,-1,1,raw=1.743 < min_raw=3.100 (cut penalty applied? True),1,288
DSC03484.heif,0.412983,0.744427,1.880541,-1,1,raw=1.881 < min_raw=3.100 (cut penalty applied? True),1,289
DSC03485.heif,0.180821,0.750603,1.547738,-1,1,raw=1.548 < min_raw=3.100 (cut penalty applied? True),1,289
DSC03486.heif,0.401435,0.852811,2.134179,-1,1,raw=2.134 < min_raw=3.100 (cut penalty applied? True),1,290
DSC03487.heif,0.437526,0.824218,2.716833,-1,1,raw=2.717 < min_raw=3.100 (cut penalty applied? False),1,290
DSC03488.heif,0.182015,0.838590,2.369498,-1,1,raw=2.369 < min_raw=3.100 (cut penalty applied? False),3,291
DSC03489.heif,0.156894,0.881897,2.440083,-1,1,raw=2.440 < min_raw=3.100 (cut penalty applied? False),5,291
DSC03490.heif,0.197929,0.814888,2.334115,-1,1,raw=2.334 < min_raw=3.100 (cut penalty applied? False),4,292
DSC03491.heif,0.171214,0.827705,1.726083,-1,1,raw=1.726 < min_raw=3.100 (cut penalty applied? True),4,292
DSC03492.heif,0.162496,0.849680,2.367944,-1,1,raw=2.368 < min_raw=3.100 (cut penalty applied? False),5,293
DSC03493.heif,0.140595,0.923898,2.520638,-1,1,raw=2.521 < min_raw=3.100 (cut penalty applied? False),5,293
DSC03494.heif,0.128378,0.821059,2.245215,-1,1,raw=2.245 < min_raw=3.100 (cut penalty applied? False),3,294
DSC03495.heif,0.125391,0.908544,2.459446,-1,1,raw=2.459 < min_raw=3.100 (cut penalty applied? False),3,294
DSC03496.heif,0.122669,0.872745,2.365865,-1,1,raw=2.366 < min_raw=3.100 (cut penalty applied? False),2,295
DSC03497.heif,0.132357,0.767142,2.116390,-1,1,raw=2.116 < min_raw=3.100 (cut penalty applied? False),2,295
DSC03498.heif,0.143803,0.815685,2.254917,-1,1,raw=2.255 < min_raw=3.100 (cut penalty applied? False),3,296
DSC03499.heif,0.157339,0.937427,2.579576,-1,1,raw=2.580 < min_raw=3.100 (cut penalty applied? False),3,296
DSC03500.heif,0.142026,0.795568,2.201958,-1,1,raw=2.202 < min_raw=3.100 (cut penalty applied? False),3,297
DSC03501.heif,0.119048,0.822801,2.235574,-1,1,raw=2.236 < min_raw=3.100 (cut penalty applied? False),2,297
DSC03502.heif,0.068965,0.815509,2.142221,-1,1,raw=2.142 < min_raw=3.100 (cut penalty applied? False),3,298
DSC03503.heif,0.045990,0.928158,2.389381,-1,1,sharpness=0.046 < threshold=0.050,3,298
DSC03504.heif,0.033261,0.820123,2.100199,-1,1,sharpness=0.033 < threshold=0.050,1,299
DSC03505.heif,0.042446,0.755989,1.953642,-1,1,sharpness=0.042 < threshold=0.050,1,299
DSC03506.heif,0.111695,0.683795,1.277031,-1,1,raw=1.277 < min_raw=3.100 (cut penalty applied? True),2,300
DSC03507.heif,0.167217,0.870938,2.428169,-1,1,raw=2.428 < min_raw=3.100 (cut penalty applied? False),1,301
DSC03508.heif,0.129087,0.868292,2.364359,-1,1,raw=2.364 < min_raw=3.100 (cut penalty applied? False),3,301
DSC03509.heif,0.138333,0.894234,2.443084,-1,1,raw=2.443 < min_raw=3.100 (cut penalty applied? False),3,301
DSC03510.heif,0.112158,0.825666,2.232401,-1,1,raw=2.232 < min_raw=3.100 (cut penalty applied? False),2,302
DSC03511.heif,0.094388,0.818023,2.186639,-1,1,raw=2.187 < min_raw=3.100 (cut penalty applied? False),1,302
DSC03512.heif,0.089038,0.687705,1.252819,-1,1,raw=1.253 < min_raw=3.100 (cut penalty applied? True),1,303
DSC03513.heif,0.000000,0.000000,0.000000,-1,1,no_detection,0,303
DSC03514.heif,0.289185,0.635757,2.023170,-1,1,raw=2.023 < min_raw=3.100 (cut penalty applied? False),4,304
DSC03515.heif,0.321412,0.507780,1.751567,-1,1,raw=1.752 < min_raw=3.100 (cut penalty applied? False),3,304
DSC03516.heif,0.401222,0.609765,2.126246,-1,1,raw=2.126 < min_raw=3.100 (cut penalty applied? False),3,305
DSC03517.heif,0.358679,0.714802,2.325024,-1,1,raw=2.325 < min_raw=3.100 (cut penalty applied? False),3,305
DSC03518.heif,0.238059,0.676444,2.048199,-1,1,raw=2.048 < min_raw=3.100 (cut penalty applied? False),1,306
DSC03519.heif,0.229021,0.620361,1.894434,-1,1,raw=1.894 < min_raw=3.100 (cut penalty applied? False),3,306
DSC03520.heif,0.182529,0.853036,2.406382,-1,1,raw=2.406 < min_raw=3.100 (cut penalty applied? False),2,307
DSC03521.heif,0.123943,0.889037,2.408507,-1,1,raw=2.409 < min_raw=3.100 (cut penalty applied? False),2,307
DSC03522.heif,0.204012,0.854189,2.441491,-1,1,raw=2.441 < min_raw=3.100 (cut penalty applied? False),6,308
DSC03523.heif,0.160382,0.932511,2.571849,-1,1,raw=2.572 < min_raw=3.100 (cut penalty applied? False),5,308
DSC03524.heif,0.160498,0.835007,2.328263,-1,1,raw=2.328 < min_raw=3.100 (cut penalty applied? False),3,309
DSC03525.heif,0.129584,0.873743,2.378733,-1,1,raw=2.379 < min_raw=3.100 (cut penalty applied? False),2,309
DSC03526.heif,0.141648,0.857620,2.356523,-1,1,raw=2.357 < min_raw=3.100 (cut penalty applied? False),4,310
DSC03527.heif,0.139516,0.901500,2.463025,-1,1,raw=2.463 < min_raw=3.100 (cut penalty applied? False),3,310
DSC03528.heif,0.162068,0.869964,2.418012,-1,1,raw=2.418 < min_raw=3.100 (cut penalty applied? False),3,311
DSC03529.heif,0.142178,0.897972,2.458198,-1,1,raw=2.458 < min_raw=3.100 (cut penalty applied? False),2,311
DSC03530.heif,0.153180,0.845265,2.342933,-1,1,raw=2.343 < min_raw=3.100 (cut penalty applied? False),4,312
DSC03531.heif,0.121414,0.918842,2.479226,-1,1,raw=2.479 < min_raw=3.100 (cut penalty applied? False),2,312
DSC03532.heif,0.175790,0.815880,2.303384,-1,1,raw=2.303 < min_raw=3.100 (cut penalty applied? False),2,313
DSC03533.heif,0.146574,0.900796,2.471852,-1,1,raw=2.472 < min_raw=3.100 (cut penalty applied? False),3,313
DSC03534.heif,0.149976,0.825971,2.289891,-1,1,raw=2.290 < min_raw=3.100 (cut penalty applied? False),2,314
DSC03535.heif,0.137001,0.877697,2.399743,-1,1,raw=2.400 < min_raw=3.100 (cut penalty applied? False),2,314
DSC03536.heif,0.091963,0.873803,2.322453,-1,1,raw=2.322 < min_raw=3.100 (cut penalty applied? False),3,315
DSC03537.heif,0.073311,0.896662,2.351622,-1,1,raw=2.352 < min_raw=3.100 (cut penalty applied? False),3,315
DSC03538.heif,0.120285,0.867770,2.349851,-1,1,raw=2.350 < min_raw=3.100 (cut penalty applied? False),2,316
DSC03539.heif,0.104705,0.906987,2.424526,-1,1,raw=2.425 < min_raw=3.100 (cut penalty applied? False),2,316
DSC03540.heif,0.227126,0.814818,2.377735,-1,1,raw=2.378 < min_raw=3.100 (cut penalty applied? False),3,317
DSC03541.heif,0.104569,0.851538,2.285699,-1,1,raw=2.286 < min_raw=3.100 (cut penalty applied? False),2,317
