filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
_DSC7836.JPG,1.000000,0.817428,2.943571,-1,1,raw=2.944 < min_raw=3.100 (cut penalty applied? True),1,256
_DSC7837.JPG,1.000000,0.766446,2.816114,-1,1,raw=2.816 < min_raw=3.100 (cut penalty applied? True),1,256
_DSC7838.JPG,1.000000,0.747721,2.769303,-1,1,raw=2.769 < min_raw=3.100 (cut penalty applied? True),1,257
_DSC7839.JPG,1.000000,0.754745,2.786862,-1,1,raw=2.787 < min_raw=3.100 (cut penalty applied? True),1,257
_DSC7840.JPG,1.000000,0.760808,2.802021,-1,1,raw=2.802 < min_raw=3.100 (cut penalty applied? True),2,257
_DSC7841.JPG,1.000000,0.775261,2.838154,-1,1,raw=2.838 < min_raw=3.100 (cut penalty applied? True),2,257
_DSC7842.JPG,1.000000,0.865503,3.063757,-1,1,raw=3.064 < min_raw=3.100 (cut penalty applied? True),1,257
_DSC7843.JPG,1.000000,0.869340,3.073351,-1,1,raw=3.073 < min_raw=3.100 (cut penalty applied? True),1,257
_DSC7844.JPG,1.000000,0.799108,2.897771,-1,1,raw=2.898 < min_raw=3.100 (cut penalty applied? True),2,257
_DSC7845.JPG,1.000000,0.793658,2.884146,-1,1,raw=2.884 < min_raw=3.100 (cut penalty applied? True),3,257
_DSC7846.JPG,1.000000,0.799035,2.897588,-1,1,raw=2.898 < min_raw=3.100 (cut penalty applied? True),3,257
_DSC7847.JPG,1.000000,0.741260,2.753149,-1,1,raw=2.753 < min_raw=3.100 (cut penalty applied? True),1,258
_DSC7848.JPG,1.000000,0.574710,2.336775,-1,1,raw=2.337 < min_raw=3.100 (cut penalty applied? True),2,258
_DSC7849.JPG,1.000000,0.588882,2.372205,-1,1,raw=2.372 < min_raw=3.100 (cut penalty applied? True),2,258
_DSC7850.JPG,1.000000,0.739191,2.747978,-1,1,raw=2.748 < min_raw=3.100 (cut penalty applied? True),2,259
_DSC7851.JPG,1.000000,0.762572,2.806429,-1,1,raw=2.806 < min_raw=3.100 (cut penalty applied? True),3,259
_DSC7852.JPG,1.000000,0.589394,2.373485,-1,1,raw=2.373 < min_raw=3.100 (cut penalty applied? True),5,259
_DSC7853.JPG,1.000000,0.735414,2.738534,-1,1,raw=2.739 < min_raw=3.100 (cut penalty applied? True),5,260
_DSC7854.JPG,1.000000,0.773833,2.834583,-1,1,raw=2.835 < min_raw=3.100 (cut penalty applied? True),5,260
_DSC7855.JPG,1.000000,0.945935,3.264836,1,0,,5,260
_DSC7856.JPG,1.000000,0.838153,2.995383,-1,1,raw=2.995 < min_raw=3.100 (cut penalty applied? True),2,261
_DSC7857.JPG,1.000000,0.802878,2.907196,-1,1,raw=2.907 < min_raw=3.100 (cut penalty applied? True),2,261
_DSC7858.JPG,1.000000,0.678435,2.596088,-1,1,raw=2.596 < min_raw=3.100 (cut penalty applied? True),2,261
_DSC7859.JPG,0.706119,0.716791,2.251156,-1,1,raw=2.251 < min_raw=3.100 (cut penalty applied? True),1,261
_DSC7860.JPG,1.000000,0.743476,2.758691,-1,1,raw=2.759 < min_raw=3.100 (cut penalty applied? True),2,262
_DSC7861.JPG,1.000000,0.705550,2.663874,-1,1,raw=2.664 < min_raw=3.100 (cut penalty applied? True),2,262
_DSC7862.JPG,1.000000,0.712756,2.681890,-1,1,raw=2.682 < min_raw=3.100 (cut penalty applied? True),2,262
_DSC7863.JPG,1.000000,0.750109,2.775273,-1,1,raw=2.775 < min_raw=3.100 (cut penalty applied? True),3,263
_DSC7864.JPG,1.000000,0.889133,3.122832,1,0,,3,263
_DSC7865.JPG,1.000000,0.820040,2.950101,-1,1,raw=2.950 < min_raw=3.100 (cut penalty applied? True),2,263
_DSC7866.JPG,1.000000,0.820862,2.952155,-1,1,raw=2.952 < min_raw=3.100 (cut penalty applied? True),2,263
_DSC7867.JPG,1.000000,0.802076,2.905189,-1,1,raw=2.905 < min_raw=3.100 (cut penalty applied? True),2,263
_DSC7868.JPG,1.000000,0.620174,2.450435,-1,1,raw=2.450 < min_raw=3.100 (cut penalty applied? True),18,264
_DSC7869.JPG,0.835733,0.831353,2.731982,-1,1,raw=2.732 < min_raw=3.100 (cut penalty applied? True),2,264
_DSC7870.JPG,0.965238,0.869142,3.020712,-1,1,raw=3.021 < min_raw=3.100 (cut penalty applied? True),1,264
_DSC7871.JPG,1.000000,0.802388,2.905970,-1,1,raw=2.906 < min_raw=3.100 (cut penalty applied? True),1,264
_DSC7872.JPG,1.000000,0.849914,3.024785,-1,1,raw=3.025 < min_raw=3.100 (cut penalty applied? True),3,265
_DSC7873.JPG,1.000000,0.645099,2.512747,-1,1,raw=2.513 < min_raw=3.100 (cut penalty applied? True),15,265
_DSC7874.JPG,0.825367,0.728716,2.459840,-1,1,raw=2.460 < min_raw=3.100 (cut penalty applied? True),1,265
_DSC7879.JPG,0.745625,0.563471,2.527116,-1,1,raw=2.527 < min_raw=3.100 (cut penalty applied? False),4,266
_DSC7880.JPG,0.854473,0.653251,2.914835,-1,1,raw=2.915 < min_raw=3.100 (cut penalty applied? False),2,266
_DSC7881.JPG,0.874784,0.536878,2.654371,-1,1,raw=2.654 < min_raw=3.100 (cut penalty applied? False),3,266
_DSC7882.JPG,0.166435,0.527921,0.969455,-1,1,raw=0.969 < min_raw=3.100 (cut penalty applied? True),1,267
_DSC7883.JPG,0.703705,0.602174,2.560992,-1,1,raw=2.561 < min_raw=3.100 (cut penalty applied? False),3,267
_DSC7884.JPG,0.431334,0.539174,1.394937,-1,1,raw=1.395 < min_raw=3.100 (cut penalty applied? True),3,268
_DSC7885.JPG,0.287602,0.516848,1.123523,-1,1,raw=1.124 < min_raw=3.100 (cut penalty applied? True),2,268
_DSC7886.JPG,0.239788,0.520118,1.059977,-1,1,raw=1.060 < min_raw=3.100 (cut penalty applied? True),2,268
_DSC7887.JPG,0.973727,0.567249,2.878713,-1,1,raw=2.879 < min_raw=3.100 (cut penalty applied? False),2,269
_DSC7888.JPG,1.000000,0.398733,2.496833,-1,1,raw=2.497 < min_raw=3.100 (cut penalty applied? False),2,269
_DSC7889.JPG,1.000000,0.606079,2.415198,-1,1,raw=2.415 < min_raw=3.100 (cut penalty applied? True),1,269
_DSC7890.JPG,0.237431,0.577146,1.199012,-1,1,raw=1.199 < min_raw=3.100 (cut penalty applied? True),2,270
_DSC7891.JPG,0.225491,0.429997,0.813227,-1,1,raw=0.813 < min_raw=3.100 (cut penalty applied? True),2,270
_DSC7893.JPG,0.727320,0.654384,2.126940,-1,1,raw=2.127 < min_raw=3.100 (cut penalty applied? True),1,271
_DSC7894.JPG,1.000000,0.640041,2.500102,-1,1,raw=2.500 < min_raw=3.100 (cut penalty applied? True),10,271
_DSC7895.JPG,0.631415,0.732575,2.178560,-1,1,raw=2.179 < min_raw=3.100 (cut penalty applied? True),2,271
_DSC7896.JPG,1.000000,0.826280,2.965701,-1,1,raw=2.966 < min_raw=3.100 (cut penalty applied? True),1,272
_DSC7897.JPG,1.000000,0.831169,2.977922,-1,1,raw=2.978 < min_raw=3.100 (cut penalty applied? True),1,272
_DSC7898.JPG,1.000000,0.809502,2.923756,-1,1,raw=2.924 < min_raw=3.100 (cut penalty applied? True),3,272
_DSC7899.JPG,0.680177,0.739949,2.270138,-1,1,raw=2.270 < min_raw=3.100 (cut penalty applied? True),3,273
_DSC7900.JPG,1.000000,0.654538,2.536345,-1,1,raw=2.536 < min_raw=3.100 (cut penalty applied? True),9,273
_DSC7901.JPG,0.554133,0.754459,2.117348,-1,1,raw=2.117 < min_raw=3.100 (cut penalty applied? True),2,274
_DSC7902.JPG,0.609049,0.696118,2.053870,-1,1,raw=2.054 < min_raw=3.100 (cut penalty applied? True),2,274
_DSC7903.JPG,1.000000,0.758354,2.795884,-1,1,raw=2.796 < min_raw=3.100 (cut penalty applied? True),1,275
_DSC7904.JPG,1.000000,0.645146,2.512865,-1,1,raw=2.513 < min_raw=3.100 (cut penalty applied? True),10,275
